"Map","Archetype","Hash","Kind","Ytyp","Asset","Texture","Physics","Status"
"chapadao","hash_C43EDDF5","HASH_C43EDDF5","direct","","[ydr]\quebradafiltro.ydr","","","matched"
"chapadao","hash_C43EDDF5","HASH_C43EDDF5","Drawable","[ytyp]\detailrua1.ytyp","hash_C43EDDF5","hash_C43EDDF5","hash_C43EDDF5","defined"
"chapadao","hash_431FE24E","HASH_431FE24E","unknown","","","","","native_or_missing"
"chapadao","hash_54BBA095","HASH_54BBA095","unknown","","","","","native_or_missing"
"chapadao","hash_FCBD0D4E","HASH_FCBD0D4E","unknown","","","","","native_or_missing"
"chapadao","hash_E0495463","HASH_E0495463","unknown","","","","","native_or_missing"
"chapadao","hash_55B2BF3C","HASH_55B2BF3C","unknown","","","","","native_or_missing"
"chapadao","hash_F2DF798F","HASH_F2DF798F","unknown","","","","","native_or_missing"
"chapadao","hash_265B608E","HASH_265B608E","unknown","","","","","native_or_missing"
"chapadao","hash_53B73C6E","HASH_53B73C6E","unknown","","","","","native_or_missing"
"chapadao","hash_1B8CA8AD","HASH_1B8CA8AD","unknown","","","","","native_or_missing"
"chapadao","hash_EC5D832A","HASH_EC5D832A","unknown","","","","","native_or_missing"
"chapadao","hash_0CF7495E","HASH_0CF7495E","unknown","","","","","native_or_missing"
"chapadao","hash_D6E7CA5B","HASH_D6E7CA5B","unknown","","","","","native_or_missing"
"chapadao","hash_759556E9","HASH_759556E9","unknown","","","","","native_or_missing"
"chapadao","hash_279332BF","HASH_279332BF","unknown","","","","","native_or_missing"
"chapadao","hash_472B7116","HASH_472B7116","unknown","","","","","native_or_missing"
"chapadao","hash_1213B24D","HASH_1213B24D","unknown","","","","","native_or_missing"
"chapadao","hash_A6D90846","HASH_A6D90846","unknown","","","","","native_or_missing"
"chapadao","hash_3746E69A","HASH_3746E69A","unknown","","","","","native_or_missing"
"chapadao","hash_AC31734A","HASH_AC31734A","unknown","","","","","native_or_missing"
"chapadao","hash_83EDA4D2","HASH_83EDA4D2","unknown","","","","","native_or_missing"
"chapadao","hash_25C64399","HASH_25C64399","unknown","","","","","native_or_missing"
"chapadao","hash_13351F02","HASH_13351F02","unknown","","","","","native_or_missing"
"chapadao","hash_4584C2EB","HASH_4584C2EB","direct","","[ydr]\quebradashopgraf501.ydr","","","matched"
"chapadao","hash_4584C2EB","HASH_4584C2EB","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_4584C2EB","hash_4584C2EB","hash_4584C2EB","defined"
"chapadao","hash_03531933","HASH_03531933","direct","","[ydr]\quebradashop_lojas.ydr","","","matched"
"chapadao","hash_03531933","HASH_03531933","Drawable","[ytyp]\favela_quebradashop.ytyp","hash_03531933","hash_29E5B098","hash_03531933","defined"
"chapadao","hash_5ACF37C5","HASH_5ACF37C5","unknown","","","","","native_or_missing"
"chapadao","hash_A99AB95C","HASH_A99AB95C","direct","","[ydr]\qsv_51_clothing05red.ydr","","","matched"
"chapadao","hash_A99AB95C","HASH_A99AB95C","Drawable","[ydr]\qs_props.ytyp","hash_A99AB95C","hash_B82851B1","hash_A99AB95C","defined"
"chapadao","hash_DDDFB65A","HASH_DDDFB65A","direct","","[ydr]\qsv_52_clothing02red.ydr","","","matched"
"chapadao","hash_DDDFB65A","HASH_DDDFB65A","Drawable","[ydr]\qs_props.ytyp","hash_DDDFB65A","hash_312550B7","hash_DDDFB65A","defined"
"chapadao","hash_AF9FEF8F","HASH_AF9FEF8F","unknown","","","","","native_or_missing"
"chapadao","hash_15AB6BAB","HASH_15AB6BAB","unknown","","","","","native_or_missing"
"chapadao","hash_13196BFD","HASH_13196BFD","unknown","","","","","native_or_missing"
"chapadao","hash_AD95334C","HASH_AD95334C","unknown","","","","","native_or_missing"
"chapadao","hash_4E0465DE","HASH_4E0465DE","unknown","","","","","native_or_missing"
"chapadao","hash_F5710873","HASH_F5710873","unknown","","","","","native_or_missing"
"chapadao","hash_A966A43D","HASH_A966A43D","unknown","","","","","native_or_missing"
"chapadao","hash_BC72609B","HASH_BC72609B","unknown","","","","","native_or_missing"
"chapadao","hash_DF8F715D","HASH_DF8F715D","unknown","","","","","native_or_missing"
"chapadao","hash_DC57E60C","HASH_DC57E60C","unknown","","","","","native_or_missing"
"chapadao","hash_2ECB4F2A","HASH_2ECB4F2A","unknown","","","","","native_or_missing"
"chapadao","hash_24A89E8F","HASH_24A89E8F","unknown","","","","","native_or_missing"
"chapadao","hash_94FFCAE4","HASH_94FFCAE4","unknown","","","","","native_or_missing"
"chapadao","hash_7B80C9D8","HASH_7B80C9D8","unknown","","","","","native_or_missing"
"chapadao","hash_495CB792","HASH_495CB792","unknown","","","","","native_or_missing"
"chapadao","hash_F2387F42","HASH_F2387F42","unknown","","","","","native_or_missing"
"chapadao","hash_95D7B61F","HASH_95D7B61F","unknown","","","","","native_or_missing"
"chapadao","hash_5E36B0B3","HASH_5E36B0B3","unknown","","","","","native_or_missing"
"chapadao","hash_4619B6B4","HASH_4619B6B4","unknown","","","","","native_or_missing"
"chapadao","hash_B0D53C85","HASH_B0D53C85","unknown","","","","","native_or_missing"
"chapadao","hash_96990175","HASH_96990175","unknown","","","","","native_or_missing"
"chapadao","hash_CF821D72","HASH_CF821D72","unknown","","","","","native_or_missing"
"chapadao","hash_0E29D51A","HASH_0E29D51A","direct","","[ydr]\quebradashopgraf515.ydr","","","matched"
"chapadao","hash_0E29D51A","HASH_0E29D51A","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_0E29D51A","hash_0E29D51A","hash_0E29D51A","defined"
"chapadao","hash_9EB7754F","HASH_9EB7754F","direct","","[ydr]\quebradashopgraf503.ydr","","","matched"
"chapadao","hash_9EB7754F","HASH_9EB7754F","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_9EB7754F","hash_9EB7754F","hash_9EB7754F","defined"
"chapadao","hash_8C24D146","HASH_8C24D146","direct","","[ydr]\quebradashopgraf519.ydr","","","matched"
"chapadao","hash_8C24D146","HASH_8C24D146","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_8C24D146","hash_8C24D146","hash_8C24D146","defined"
"chapadao","hash_94FAC2BD","HASH_94FAC2BD","direct","","[ydr]\placaqsimov.ydr","","","matched"
"chapadao","hash_94FAC2BD","HASH_94FAC2BD","Drawable","[ytyp]\detailrua1.ytyp","hash_94FAC2BD","hash_94FAC2BD","hash_94FAC2BD","defined"
"chapadao","hash_A12FFE0B","HASH_A12FFE0B","direct","","[ydr]\vbmototaxi.ydr","","","matched"
"chapadao","hash_A12FFE0B","HASH_A12FFE0B","Drawable","[ydr]\barracoqs10.ytyp","hash_A12FFE0B","hash_B77608F1","hash_A12FFE0B","defined"
"chapadao","hash_C2339364","HASH_C2339364","unknown","","","","","native_or_missing"
"chapadao","hash_0808CDB3","HASH_0808CDB3","unknown","","","","","native_or_missing"
"chapadao","hash_2ACF481A","HASH_2ACF481A","unknown","","","","","native_or_missing"
"chapadao","hash_D3C2F298","HASH_D3C2F298","unknown","","","","","native_or_missing"
"chapadao","hash_B1A9C764","HASH_B1A9C764","unknown","","","","","native_or_missing"
"chapadao","hash_6309FDF9","HASH_6309FDF9","unknown","","","","","native_or_missing"
"chapadao","hash_7D81F60B","HASH_7D81F60B","unknown","","","","","native_or_missing"
"chapadao","hash_64015B84","HASH_64015B84","unknown","","","","","native_or_missing"
"chapadao","hash_E500CCC5","HASH_E500CCC5","unknown","","","","","native_or_missing"
"chapadao","hash_76E9F095","HASH_76E9F095","unknown","","","","","native_or_missing"
"chapadao","hash_146EABA0","HASH_146EABA0","unknown","","","","","native_or_missing"
"chapadao","hash_F9F1D0AD","HASH_F9F1D0AD","unknown","","","","","native_or_missing"
"chapadao","hash_DC1F5D6A","HASH_DC1F5D6A","unknown","","","","","native_or_missing"
"chapadao","hash_809225F9","HASH_809225F9","unknown","","","","","native_or_missing"
"chapadao","hash_1FF3CC2E","HASH_1FF3CC2E","unknown","","","","","native_or_missing"
"chapadao","hash_3DD687F3","HASH_3DD687F3","unknown","","","","","native_or_missing"
"chapadao","hash_88476B1F","HASH_88476B1F","unknown","","","","","native_or_missing"
"chapadao","hash_FC205949","HASH_FC205949","unknown","","","","","native_or_missing"
"chapadao","hash_3F49EF87","HASH_3F49EF87","unknown","","","","","native_or_missing"
"chapadao","hash_042DF94C","HASH_042DF94C","unknown","","","","","native_or_missing"
"chapadao","hash_42F45560","HASH_42F45560","unknown","","","","","native_or_missing"
"chapadao","hash_C71F2E9C","HASH_C71F2E9C","unknown","","","","","native_or_missing"
"chapadao","hash_EEEFB5EC","HASH_EEEFB5EC","unknown","","","","","native_or_missing"
"chapadao","hash_F25FE3FD","HASH_F25FE3FD","unknown","","","","","native_or_missing"
"chapadao","hash_77036097","HASH_77036097","direct","","[ydr]\quebradashopgraf491.ydr","","","matched"
"chapadao","hash_77036097","HASH_77036097","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_77036097","hash_77036097","hash_77036097","defined"
"chapadao","hash_AAEE0EA4","HASH_AAEE0EA4","direct","","[ydr]\quebradashopgraf518.ydr","","","matched"
"chapadao","hash_AAEE0EA4","HASH_AAEE0EA4","Drawable","[ytyp]\quebradashopgraf.ytyp","hash_AAEE0EA4","hash_AAEE0EA4","hash_AAEE0EA4","defined"
"chapadao","hash_23C67335","HASH_23C67335","direct","","[ydr]\casa48vb.ydr","","","matched"
"chapadao","hash_23C67335","HASH_23C67335","Drawable","[ydr]\barracoqs10.ytyp","hash_23C67335","hash_B77608F1","hash_23C67335","defined"
"chapadao","hash_9F15FBAA","HASH_9F15FBAA","unknown","","","","","native_or_missing"
"chapadao","hash_4685EDAA","HASH_4685EDAA","unknown","","","","","native_or_missing"
"chapadao","hash_1A602D38","HASH_1A602D38","direct","","[ydr]\piaqs.ydr","","","matched"
"chapadao","hash_1A602D38","HASH_1A602D38","Drawable","[ytyp]\cs_hlun_lod.ytyp","hash_1A602D38","hash_0CFA2398","hash_1A602D38","defined"
"chapadao","hash_BCFA2220","HASH_BCFA2220","direct","","[ydr]\fav_qs_botijao.ydr","","","matched"
"chapadao","hash_BCFA2220","HASH_BCFA2220","Drawable","[ytyp]\favela_qs_props.ytyp","hash_BCFA2220","hash_7D490B95","hash_BCFA2220","defined"
"chapadao","hash_FDE2D663","HASH_FDE2D663","unknown","","","","","native_or_missing"
"chapadao","hash_47F7E505","HASH_47F7E505","unknown","","","","","native_or_missing"
"chapadao","hash_6AB042A0","HASH_6AB042A0","unknown","","","","","native_or_missing"
"chapadao","hash_D8FCFF6B","HASH_D8FCFF6B","unknown","","","","","native_or_missing"
"chapadao","hash_A87654F7","HASH_A87654F7","unknown","","","","","native_or_missing"
"chapadao","hash_5CAAF1F3","HASH_5CAAF1F3","unknown","","","","","native_or_missing"
"chapadao","hash_78159F02","HASH_78159F02","unknown","","","","","native_or_missing"
"chapadao","hash_1156E5EE","HASH_1156E5EE","unknown","","","","","native_or_missing"
"chapadao","hash_CA167027","HASH_CA167027","unknown","","","","","native_or_missing"
"chapadao","hash_8DDD6161","HASH_8DDD6161","unknown","","","","","native_or_missing"
"chapadao","hash_0AB2963D","HASH_0AB2963D","unknown","","","","","native_or_missing"
"chapadao","hash_8FA532A4","HASH_8FA532A4","unknown","","","","","native_or_missing"
"chapadao","hash_F3ECF077","HASH_F3ECF077","unknown","","","","","native_or_missing"
"chapadao","hash_53B68FC2","HASH_53B68FC2","unknown","","","","","native_or_missing"
"chapadao","hash_D2FA2297","HASH_D2FA2297","unknown","","","","","native_or_missing"
"chapadao","hash_650CE999","HASH_650CE999","unknown","","","","","native_or_missing"
"chapadao","hash_A9A738EC","HASH_A9A738EC","unknown","","","","","native_or_missing"
"chapadao","hash_C000659E","HASH_C000659E","unknown","","","","","native_or_missing"
"chapadao","hash_8971B95F","HASH_8971B95F","unknown","","","","","native_or_missing"
"chapadao","hash_0124DF10","HASH_0124DF10","unknown","","","","","native_or_missing"
"chapadao","hash_BEF0473F","HASH_BEF0473F","unknown","","","","","native_or_missing"
"chapadao","hash_C8408A39","HASH_C8408A39","direct","","[ydr]\ts_mesa.ydr","","","matched"
"chapadao","hash_C8408A39","HASH_C8408A39","Drawable","[ytyp]\detailrua1.ytyp","hash_C8408A39","hash_D5F97325","hash_C8408A39","defined"
"chapadao","hash_B6818EE0","HASH_B6818EE0","unknown","","","","","native_or_missing"
"chapadao","hash_77442AC5","HASH_77442AC5","unknown","","","","","native_or_missing"
"chapadao","hash_BCD3C766","HASH_BCD3C766","unknown","","","","","native_or_missing"
"chapadao","hash_64B70896","HASH_64B70896","unknown","","","","","native_or_missing"
"chapadao","hash_12D72725","HASH_12D72725","unknown","","","","","native_or_missing"
"chapadao","hash_4C65AC56","HASH_4C65AC56","unknown","","","","","native_or_missing"
"chapadao","hash_DA8E1DD7","HASH_DA8E1DD7","unknown","","","","","native_or_missing"
"chapadao","hash_B9319CBB","HASH_B9319CBB","unknown","","","","","native_or_missing"
"chapadao","hash_E7F10145","HASH_E7F10145","unknown","","","","","native_or_missing"
"chapadao","hash_CC8478D8","HASH_CC8478D8","unknown","","","","","native_or_missing"
"chapadao","hash_6A278629","HASH_6A278629","unknown","","","","","native_or_missing"
"chapadao","hash_720CBDE5","HASH_720CBDE5","unknown","","","","","native_or_missing"
"chapadao","hash_A26133FA","HASH_A26133FA","unknown","","","","","native_or_missing"
"chapadao","hash_28B22A76","HASH_28B22A76","unknown","","","","","native_or_missing"
"chapadao","hash_AB11CC80","HASH_AB11CC80","unknown","","","","","native_or_missing"
"chapadao","hash_69F24B9A","HASH_69F24B9A","unknown","","","","","native_or_missing"
"chapadao","hash_8E9E5130","HASH_8E9E5130","unknown","","","","","native_or_missing"
"chapadao","hash_0BE54BBC","HASH_0BE54BBC","unknown","","","","","native_or_missing"
"chapadao","hash_2B1E3BFB","HASH_2B1E3BFB","unknown","","","","","native_or_missing"
"chapadao","hash_A0AC6A83","HASH_A0AC6A83","unknown","","","","","native_or_missing"
"chapadao","hash_D7764161","HASH_D7764161","unknown","","","","","native_or_missing"
"chapadao","hash_FCC16AA4","HASH_FCC16AA4","unknown","","","","","native_or_missing"
"chapadao","hash_B7668240","HASH_B7668240","unknown","","","","","native_or_missing"
"chapadao","hash_575A2F3B","HASH_575A2F3B","unknown","","","","","native_or_missing"
"chapadao","hash_41740612","HASH_41740612","unknown","","","","","native_or_missing"
"chapadao","hash_7E27D7D5","HASH_7E27D7D5","unknown","","","","","native_or_missing"
"chapadao","hash_4486B0AA","HASH_4486B0AA","unknown","","","","","native_or_missing"
"chapadao","hash_A988CF47","HASH_A988CF47","unknown","","","","","native_or_missing"
"chapadao","hash_B4ACA704","HASH_B4ACA704","unknown","","","","","native_or_missing"
"chapadao","hash_E143B9B2","HASH_E143B9B2","unknown","","","","","native_or_missing"
"chapadao","hash_A284D099","HASH_A284D099","unknown","","","","","native_or_missing"
"chapadao","hash_B592140F","HASH_B592140F","unknown","","","","","native_or_missing"
"chapadao","hash_41835DC0","HASH_41835DC0","unknown","","","","","native_or_missing"
"chapadao","hash_06501A20","HASH_06501A20","unknown","","","","","native_or_missing"
"chapadao","hash_25DCFEEA","HASH_25DCFEEA","unknown","","","","","native_or_missing"
"chapadao","hash_BD511D34","HASH_BD511D34","unknown","","","","","native_or_missing"
"chapadao","hash_3A0B02DD","HASH_3A0B02DD","unknown","","","","","native_or_missing"
"chapadao","hash_006EB022","HASH_006EB022","unknown","","","","","native_or_missing"
"chapadao","hash_5A6DE403","HASH_5A6DE403","unknown","","","","","native_or_missing"
"chapadao","hash_810CD329","HASH_810CD329","unknown","","","","","native_or_missing"
"chapadao","hash_115D9EA5","HASH_115D9EA5","unknown","","","","","native_or_missing"
"chapadao","hash_0C84273A","HASH_0C84273A","direct","","[ydr]\qs_quadro7.ydr","","","matched"
"chapadao","hash_0C84273A","HASH_0C84273A","Drawable","[ydr]\qs_quadro.ytyp","hash_0C84273A","hash_F5EA76E1","hash_0C84273A","defined"
"chapadao","hash_BDE777B6","HASH_BDE777B6","unknown","","","","","native_or_missing"
"chapadao","hash_9FED6275","HASH_9FED6275","unknown","","","","","native_or_missing"
"chapadao","hash_D5A1C54D","HASH_D5A1C54D","unknown","","","","","native_or_missing"
"chapadao","hash_E710E170","HASH_E710E170","direct","","[ydr]\rug.ydr","","","matched"
"chapadao","hash_E710E170","HASH_E710E170","Drawable","[ytyp]\detailrua1.ytyp","hash_E710E170","","hash_440D6E5B","defined"
"chapadao","hash_C8EA97E8","HASH_C8EA97E8","direct","","[ydr]\casa72vb.ydr","","","matched"
"chapadao","hash_C8EA97E8","HASH_C8EA97E8","Drawable","[ydr]\barracoqs10.ytyp","hash_C8EA97E8","hash_29E5B098","hash_C8EA97E8","defined"
"chapadao","hash_240D3E4B","HASH_240D3E4B","unknown","","","","","native_or_missing"
"chapadao","hash_4CF1D3AA","HASH_4CF1D3AA","unknown","","","","","native_or_missing"
"chapadao","hash_5AAEEF24","HASH_5AAEEF24","unknown","","","","","native_or_missing"
"chapadao","hash_F715A7F3","HASH_F715A7F3","unknown","","","","","native_or_missing"
"chapadao","hash_65F70E37","HASH_65F70E37","unknown","","","","","native_or_missing"
"chapadao","hash_1C785C45","HASH_1C785C45","unknown","","","","","native_or_missing"
"chapadao","hash_AD4B5EAC","HASH_AD4B5EAC","unknown","","","","","native_or_missing"
"chapadao","hash_CC23D613","HASH_CC23D613","unknown","","","","","native_or_missing"
"chapadao","hash_DF23E8CF","HASH_DF23E8CF","unknown","","","","","native_or_missing"
"chapadao","hash_D55333F2","HASH_D55333F2","unknown","","","","","native_or_missing"
"chapadao","hash_DFA2DA8E","HASH_DFA2DA8E","unknown","","","","","native_or_missing"
"chapadao","hash_42D06D20","HASH_42D06D20","unknown","","","","","native_or_missing"
"chapadao","hash_D8373AEC","HASH_D8373AEC","unknown","","","","","native_or_missing"
"chapadao","hash_FFC427B6","HASH_FFC427B6","unknown","","","","","native_or_missing"
"chapadao","hash_2FB9C728","HASH_2FB9C728","direct","","[ydr]\quebradashophouse1_ext.ydr","","","matched"
"chapadao","hash_2FB9C728","HASH_2FB9C728","Drawable","[ytyp]\quebradashophouse1.ytyp","hash_2FB9C728","hash_DAC99FC2","hash_2FB9C728","defined"
"chapadao","hash_0D0D42F5","HASH_0D0D42F5","MLO","[ytyp]\quebradashophouse1.ytyp","hash_0D0D42F5","","models","defined"
"chapadao","hash_DE7E09EC","HASH_DE7E09EC","unknown","","","","","native_or_missing"
"chapadao","hash_243885C6","HASH_243885C6","unknown","","","","","native_or_missing"
"chapadao","hash_5B5C4263","HASH_5B5C4263","unknown","","","","","native_or_missing"
"chapadao","hash_C81484D2","HASH_C81484D2","unknown","","","","","native_or_missing"
"chapadao","hash_4588FA79","HASH_4588FA79","unknown","","","","","native_or_missing"
"chapadao","hash_720018B7","HASH_720018B7","unknown","","","","","native_or_missing"
"chapadao","hash_40072599","HASH_40072599","unknown","","","","","native_or_missing"
"chapadao","hash_8449BD4A","HASH_8449BD4A","unknown","","","","","native_or_missing"
"chapadao","hash_F9EA03A0","HASH_F9EA03A0","unknown","","","","","native_or_missing"
"chapadao","hash_89DC8609","HASH_89DC8609","unknown","","","","","native_or_missing"
"chapadao","hash_D43057F3","HASH_D43057F3","unknown","","","","","native_or_missing"
"chapadao","hash_4B660CCA","HASH_4B660CCA","unknown","","","","","native_or_missing"
"chapadao","hash_FCCD5B08","HASH_FCCD5B08","unknown","","","","","native_or_missing"
"chapadao","hash_9AAD20AF","HASH_9AAD20AF","unknown","","","","","native_or_missing"
"chapadao","hash_D2EB2682","HASH_D2EB2682","unknown","","","","","native_or_missing"
"chapadao","hash_E3D37913","HASH_E3D37913","unknown","","","","","native_or_missing"
"chapadao","hash_588E0D1A","HASH_588E0D1A","unknown","","","","","native_or_missing"
"chapadao","hash_4A9482CE","HASH_4A9482CE","unknown","","","","","native_or_missing"
"chapadao","hash_779BFA7C","HASH_779BFA7C","unknown","","","","","native_or_missing"
"chapadao","hash_E567D04B","HASH_E567D04B","unknown","","","","","native_or_missing"
"chapadao","hash_A9435803","HASH_A9435803","unknown","","","","","native_or_missing"
"chapadao","hash_AFE36543","HASH_AFE36543","unknown","","","","","native_or_missing"
"chapadao","hash_37D1509B","HASH_37D1509B","unknown","","","","","native_or_missing"
"chapadao","hash_F14FA119","HASH_F14FA119","unknown","","","","","native_or_missing"
"chapadao","hash_3D3EC7AE","HASH_3D3EC7AE","unknown","","","","","native_or_missing"
"chapadao","hash_E8AC7F0F","HASH_E8AC7F0F","unknown","","","","","native_or_missing"
"chapadao","hash_FEA3B216","HASH_FEA3B216","unknown","","","","","native_or_missing"
"chapadao","hash_93BDB700","HASH_93BDB700","unknown","","","","","native_or_missing"
"chapadao","hash_FDB000EC","HASH_FDB000EC","unknown","","","","","native_or_missing"
"chapadao","hash_569DE903","HASH_569DE903","unknown","","","","","native_or_missing"
"chapadao","hash_69F4BD2C","HASH_69F4BD2C","unknown","","","","","native_or_missing"
"chapadao","hash_0FCFCE48","HASH_0FCFCE48","unknown","","","","","native_or_missing"
"chapadao","hash_A2163C3B","HASH_A2163C3B","unknown","","","","","native_or_missing"
"chapadao","hash_903A9884","HASH_903A9884","unknown","","","","","native_or_missing"
"chapadao","hash_D73527E5","HASH_D73527E5","unknown","","","","","native_or_missing"
"chapadao","hash_49378A7F","HASH_49378A7F","unknown","","","","","native_or_missing"
"chapadao","hash_ECF0D1EF","HASH_ECF0D1EF","unknown","","","","","native_or_missing"
"chapadao","hash_77D2A0F8","HASH_77D2A0F8","direct","","[mapas]\chapadao\espetinho\quebradashop_espetinho_ext.ydr","","","matched"
"chapadao","hash_77D2A0F8","HASH_77D2A0F8","direct","","[ydr]\quebradashop_espetinho_ext.ydr","","","matched"
"chapadao","hash_77D2A0F8","HASH_77D2A0F8","Drawable","[mapas]\chapadao\espetinho\quebradashop_espetinho.ytyp","hash_77D2A0F8","hash_29E5B098","hash_77D2A0F8","defined"
"chapadao","hash_895A9564","HASH_895A9564","MLO","[mapas]\chapadao\espetinho\quebradashop_espetinho.ytyp","hash_895A9564","","models","defined"
"chapadao","hash_A3DCA28D","HASH_A3DCA28D","direct","","[ydr]\quebradashopfarmts_ext.ydr","","","matched"
"chapadao","hash_A3DCA28D","HASH_A3DCA28D","Drawable","[ytyp]\quebradashopfarmts.ytyp","hash_A3DCA28D","hash_5BD1F89C","hash_A3DCA28D","defined"
"chapadao","hash_BBA2AE97","HASH_BBA2AE97","MLO","[ytyp]\quebradashopfarmts.ytyp","hash_BBA2AE97","","models","defined"
